Client_Name,full_date,platform_name,metric_name,metric_category,value,inferred_post,inferred_post_flag
STEP Learning Collaborative,2025-02-27,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-02-27,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-02-27,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Page Impressions,Reach,34803.0,0,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Interactions,Engagement,16.0,1,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Likes,Engagement,2.0,1,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Page Views,Engagement,2.0,1,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Post Likes (from feed),Engagement,0.0,1,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-02-28,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-01,Facebook Pages,Page Impressions,Reach,29733.0,0,1
STEP Learning Collaborative,2025-03-01,Facebook Pages,Interactions,Engagement,25.0,1,1
STEP Learning Collaborative,2025-03-01,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-01,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-01,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-02,Facebook Pages,Page Impressions,Reach,213.0,0,1
STEP Learning Collaborative,2025-03-02,Facebook Pages,Interactions,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-02,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-02,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-02,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-03,Facebook Pages,Page Impressions,Reach,257.0,0,1
STEP Learning Collaborative,2025-03-03,Facebook Pages,Interactions,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-03,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-03,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-03,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Page Impressions,Reach,109.0,0,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Interactions,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Page Views,Engagement,25.0,1,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Top Post Engagement,Other,1.0,0,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Post Likes (from feed),Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-04,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-05,Facebook Pages,Page Impressions,Reach,95.0,0,1
STEP Learning Collaborative,2025-03-05,Facebook Pages,Interactions,Engagement,4.0,1,1
STEP Learning Collaborative,2025-03-05,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-05,Facebook Pages,Page Views,Engagement,6.0,1,1
STEP Learning Collaborative,2025-03-05,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-06,Facebook Pages,Page Impressions,Reach,19254.0,0,1
STEP Learning Collaborative,2025-03-06,Facebook Pages,Interactions,Engagement,10.0,1,1
STEP Learning Collaborative,2025-03-06,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-06,Facebook Pages,Page Views,Engagement,2.0,1,1
STEP Learning Collaborative,2025-03-06,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Page Impressions,Reach,36842.0,0,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Interactions,Engagement,21.0,1,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Top Post Engagement,Other,1.0,0,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Post Likes (from feed),Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-07,Facebook Pages,Total Posts,Content,2.0,0,1
STEP Learning Collaborative,2025-03-08,Facebook Pages,Page Impressions,Reach,37714.0,0,1
STEP Learning Collaborative,2025-03-08,Facebook Pages,Interactions,Engagement,53.0,1,1
STEP Learning Collaborative,2025-03-08,Facebook Pages,Likes,Engagement,11.0,1,1
STEP Learning Collaborative,2025-03-08,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-08,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-09,Facebook Pages,Page Impressions,Reach,41511.0,0,1
STEP Learning Collaborative,2025-03-09,Facebook Pages,Interactions,Engagement,24.0,1,1
STEP Learning Collaborative,2025-03-09,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-09,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-09,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-10,Facebook Pages,Page Impressions,Reach,41295.0,0,1
STEP Learning Collaborative,2025-03-10,Facebook Pages,Interactions,Engagement,35.0,1,1
STEP Learning Collaborative,2025-03-10,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-10,Facebook Pages,Page Views,Engagement,4.0,1,1
STEP Learning Collaborative,2025-03-10,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Page Impressions,Reach,39390.0,0,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Interactions,Engagement,23.0,1,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Page Views,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Top Post Engagement,Other,1.0,0,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Post Likes (from feed),Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-11,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-12,Facebook Pages,Page Impressions,Reach,34408.0,0,1
STEP Learning Collaborative,2025-03-12,Facebook Pages,Interactions,Engagement,29.0,1,1
STEP Learning Collaborative,2025-03-12,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-12,Facebook Pages,Page Views,Engagement,12.0,1,1
STEP Learning Collaborative,2025-03-12,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Page Impressions,Reach,34951.0,0,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Interactions,Engagement,29.0,1,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Page Views,Engagement,15.0,1,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Top Post Engagement,Other,35.0,0,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Post Likes (from feed),Engagement,23.0,1,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Comments,Engagement,12.0,1,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-13,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Page Impressions,Reach,35338.0,0,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Interactions,Engagement,101.0,1,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Likes,Engagement,22.0,1,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Top Post Engagement,Other,2.0,0,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Post Likes (from feed),Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Shares,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-14,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-15,Facebook Pages,Page Impressions,Reach,35295.0,0,1
STEP Learning Collaborative,2025-03-15,Facebook Pages,Interactions,Engagement,46.0,1,1
STEP Learning Collaborative,2025-03-15,Facebook Pages,Likes,Engagement,4.0,1,1
STEP Learning Collaborative,2025-03-15,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-15,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-16,Facebook Pages,Page Impressions,Reach,37479.0,0,1
STEP Learning Collaborative,2025-03-16,Facebook Pages,Interactions,Engagement,30.0,1,1
STEP Learning Collaborative,2025-03-16,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-16,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-16,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-17,Facebook Pages,Page Impressions,Reach,40235.0,0,1
STEP Learning Collaborative,2025-03-17,Facebook Pages,Interactions,Engagement,40.0,1,1
STEP Learning Collaborative,2025-03-17,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-17,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-17,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Page Impressions,Reach,38116.0,0,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Interactions,Engagement,40.0,1,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Page Views,Engagement,6.0,1,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Post Likes (from feed),Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-18,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Page Impressions,Reach,35014.0,0,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Interactions,Engagement,30.0,1,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Page Views,Engagement,4.0,1,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Top Post Engagement,Other,4.0,0,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Post Likes (from feed),Engagement,4.0,1,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-19,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Page Impressions,Reach,35408.0,0,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Interactions,Engagement,34.0,1,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Page Views,Engagement,6.0,1,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Top Post Engagement,Other,1.0,0,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Post Likes (from feed),Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-20,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-21,Facebook Pages,Page Impressions,Reach,36421.0,0,1
STEP Learning Collaborative,2025-03-21,Facebook Pages,Interactions,Engagement,42.0,1,1
STEP Learning Collaborative,2025-03-21,Facebook Pages,Likes,Engagement,4.0,1,1
STEP Learning Collaborative,2025-03-21,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-21,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-22,Facebook Pages,Page Impressions,Reach,36812.0,0,1
STEP Learning Collaborative,2025-03-22,Facebook Pages,Interactions,Engagement,34.0,1,1
STEP Learning Collaborative,2025-03-22,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-22,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-22,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-23,Facebook Pages,Page Impressions,Reach,39682.0,0,1
STEP Learning Collaborative,2025-03-23,Facebook Pages,Interactions,Engagement,32.0,1,1
STEP Learning Collaborative,2025-03-23,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-23,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-23,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-24,Facebook Pages,Page Impressions,Reach,43463.0,0,1
STEP Learning Collaborative,2025-03-24,Facebook Pages,Interactions,Engagement,47.0,1,1
STEP Learning Collaborative,2025-03-24,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-24,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-24,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Page Impressions,Reach,40993.0,0,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Interactions,Engagement,34.0,1,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Top Post Engagement,Other,1.0,0,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Post Likes (from feed),Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-25,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-26,Facebook Pages,Page Impressions,Reach,35600.0,0,1
STEP Learning Collaborative,2025-03-26,Facebook Pages,Interactions,Engagement,32.0,1,1
STEP Learning Collaborative,2025-03-26,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-26,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-26,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-27,Facebook Pages,Page Impressions,Reach,33672.0,0,1
STEP Learning Collaborative,2025-03-27,Facebook Pages,Interactions,Engagement,32.0,1,1
STEP Learning Collaborative,2025-03-27,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-27,Facebook Pages,Page Views,Engagement,1.0,1,1
STEP Learning Collaborative,2025-03-27,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Page Impressions,Reach,31774.0,0,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Interactions,Engagement,22.0,1,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Post Likes (from feed),Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-28,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-03-29,Facebook Pages,Page Impressions,Reach,33243.0,0,1
STEP Learning Collaborative,2025-03-29,Facebook Pages,Interactions,Engagement,34.0,1,1
STEP Learning Collaborative,2025-03-29,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-29,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-29,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-30,Facebook Pages,Page Impressions,Reach,33785.0,0,1
STEP Learning Collaborative,2025-03-30,Facebook Pages,Interactions,Engagement,38.0,1,1
STEP Learning Collaborative,2025-03-30,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-30,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-03-30,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-03-31,Facebook Pages,Page Impressions,Reach,35203.0,0,1
STEP Learning Collaborative,2025-03-31,Facebook Pages,Interactions,Engagement,31.0,1,1
STEP Learning Collaborative,2025-03-31,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-31,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-03-31,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-01,Facebook Pages,Page Impressions,Reach,6535.0,0,1
STEP Learning Collaborative,2025-04-01,Facebook Pages,Interactions,Engagement,3.0,1,1
STEP Learning Collaborative,2025-04-01,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-01,Facebook Pages,Page Views,Engagement,20.0,1,1
STEP Learning Collaborative,2025-04-01,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-02,Facebook Pages,Page Impressions,Reach,13.0,0,1
STEP Learning Collaborative,2025-04-02,Facebook Pages,Interactions,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-02,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-02,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-02,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Page Impressions,Reach,22.0,0,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Interactions,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Top Post Engagement,Other,4.0,0,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Post Likes (from feed),Engagement,3.0,1,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Shares,Engagement,1.0,1,1
STEP Learning Collaborative,2025-04-03,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-04-04,Facebook Pages,Page Impressions,Reach,50.0,0,1
STEP Learning Collaborative,2025-04-04,Facebook Pages,Interactions,Engagement,5.0,1,1
STEP Learning Collaborative,2025-04-04,Facebook Pages,Likes,Engagement,4.0,1,1
STEP Learning Collaborative,2025-04-04,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-04,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-05,Facebook Pages,Page Impressions,Reach,22.0,0,1
STEP Learning Collaborative,2025-04-05,Facebook Pages,Interactions,Engagement,5.0,1,1
STEP Learning Collaborative,2025-04-05,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-05,Facebook Pages,Page Views,Engagement,6.0,1,1
STEP Learning Collaborative,2025-04-05,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-06,Facebook Pages,Page Impressions,Reach,24.0,0,1
STEP Learning Collaborative,2025-04-06,Facebook Pages,Interactions,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-06,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-06,Facebook Pages,Page Views,Engagement,3.0,1,1
STEP Learning Collaborative,2025-04-06,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-07,Facebook Pages,Page Impressions,Reach,5.0,0,1
STEP Learning Collaborative,2025-04-07,Facebook Pages,Interactions,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-07,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-07,Facebook Pages,Page Views,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-07,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Page Impressions,Reach,9.0,0,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Interactions,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Page Views,Engagement,2.0,1,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Top Post Message,Other,0.0,0,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Post Likes (from feed),Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-08,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-04-09,Facebook Pages,Page Impressions,Reach,45.0,0,1
STEP Learning Collaborative,2025-04-09,Facebook Pages,Interactions,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-09,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-09,Facebook Pages,Page Views,Engagement,8.0,1,1
STEP Learning Collaborative,2025-04-09,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Page Impressions,Reach,7.0,0,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Interactions,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Page Views,Engagement,7.0,1,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Top Post URL,Other,0.0,0,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Top Post Engagement,Other,3.0,0,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Post Likes (from feed),Engagement,3.0,1,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Comments,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Shares,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-10,Facebook Pages,Total Posts,Content,1.0,0,1
STEP Learning Collaborative,2025-04-11,Facebook Pages,Page Impressions,Reach,31.0,0,1
STEP Learning Collaborative,2025-04-11,Facebook Pages,Interactions,Engagement,1.0,1,1
STEP Learning Collaborative,2025-04-11,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-04-11,Facebook Pages,Page Views,Engagement,1.0,1,1
STEP Learning Collaborative,2025-04-11,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-12,Facebook Pages,Page Impressions,Reach,18.0,0,1
STEP Learning Collaborative,2025-04-12,Facebook Pages,Interactions,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-12,Facebook Pages,Likes,Engagement,0.0,1,1
STEP Learning Collaborative,2025-04-12,Facebook Pages,Page Views,Engagement,6.0,1,1
STEP Learning Collaborative,2025-04-12,Facebook Pages,Top Post Engagement,Other,0.0,0,1
STEP Learning Collaborative,2025-04-13,Facebook Pages,Page Impressions,Reach,14.0,0,1
STEP Learning Collaborative,2025-04-13,Facebook Pages,Interactions,Engagement,1.0,1,1
STEP Learning Collaborative,2025-04-13,Facebook Pages,Likes,Engagement,1.0,1,1
STEP Learning Collaborative,2025-04-13,Facebook Pages,Page Views,Engagement,0.0,1,1
